name,wins,losses,draws,weight_Normalized,significant_strikes_landed_per_minute,significant_striking_accuracy,significant_strikes_absorbed_per_minute,significant_strike_defence,average_takedowns_landed_per_15_minutes,takedown_accuracy,takedown_defense,average_submissions_attempted_per_15_minutes,division,age,reach_Normalized,height_Normalized,Physicality_Score,time_off,KO_Percentage,Striking_Score,Submission_Percentage,Grappling_Score,TotalFights,WinLossRatio,Experience_Score
Gabriel Santos,10,2,0,0.06013791274366793,4.46,0.55,6.03,0.44,4.34,0.46,0.66,1.2,Featherweight,28.0,0.4615384615384617,0.3103448275862067,0.8320212018683363,158.0,33.33333333333333,8.719833333333332,0.0,5.675,12,0.8333333333333334,2.566666666666667
Donald Cerrone,36,17,0,0.07518896698050656,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,Welterweight,41.0,0.5769230769230766,0.4482758620689653,1.1003879059725485,956.0,43.24324324324324,11.41281081081081,0.1891891891891892,2.5297972972972973,53,0.6792452830188679,10.735849056603776
Donnie Liles,17,7,0,0.09773239623392123,2.25,0.41,1.75,0.65,2.5,0.28,0.0,1.2,Middleweight,39.515151515151516,0.5968489341983318,0.3103448275862067,1.0049261580184599,,0.0,0.4795,0.0,3.742,24,0.7083333333333334,4.941666666666667
Jason Ireland,19,9,1,0.08420633868187243,1.2,0.25,2.07,0.51,3.59,0.75,0.0,1.2,Welterweight,45.0,0.5218723584108196,0.3103448275862067,0.9164235246788988,,0.0,0.11600000000000005,0.0,4.9025,29,0.6551724137931034,5.931034482758621
Jalin Turner,14,7,0,0.07518896698050656,6.02,0.48,4.63,0.41,0.88,0.55,0.75,1.2,Welterweight,29.0,0.7307692307692308,0.5172413793103448,1.3231995770600822,305.0,41.66666666666667,11.384666666666668,0.16666666666666666,2.2791666666666663,21,0.6666666666666666,4.333333333333334
Yan Cabral,13,3,0,0.07518896698050656,2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2,Welterweight,41.0,0.5769230769230766,0.3793103448275862,1.0314223887311695,3202.0,20.0,5.3950000000000005,0.2,4.2295,16,0.8125,3.3625000000000003
Jesse Forbes,15,5,0,0.12027582548733588,2.11,0.24,4.06,0.53,1.79,0.75,0.66,1.2,Light Heavyweight,40.0,0.6538461538461537,0.48275862068965525,1.2568806000231447,5373.0,0.0,0.04600000000000015,1.0,3.4185,20,0.75,4.15
Jared Rollins,8,4,0,0.09773239623392123,3.33,0.57,2.41,0.39,2.5,0.5,0.5,1.2,Middleweight,48.0,0.5968489341983318,0.3103448275862067,1.0049261580184599,,0.0,0.6435,0.0,3.825,12,0.6666666666666666,2.5333333333333337
Kamuela Kirk,12,6,0,0.07518896698050656,3.22,0.5,5.87,0.4,1.5,0.26,0.47,1.2,Welterweight,30.0,0.6538461538461537,0.34482758620689663,1.073862707033557,585.0,0.0,0.08450000000000013,0.3333333333333333,2.869333333333333,18,0.6666666666666666,3.7333333333333334
Brandon Halsey,9,3,0,0.12027582548733588,1.74,0.47,0.87,0.65,4.98,0.53,1.0,1.2,Light Heavyweight,41.277864992150704,0.6674641148325355,0.41379310344827575,1.2015330437681473,,0.0,0.49600000000000005,0.0,6.359500000000001,12,0.75,2.5500000000000003
Murilo Bustamante,15,8,1,0.1172921363214428,1.33,0.32,1.9,0.6,2.46,0.33,0.54,1.2,Middleweight,58.0,0.5968489341983318,0.48275862068965525,1.1968996912094299,,0.0,0.20150000000000007,0.0,3.7634999999999996,24,0.625,4.925000000000001
Dustin Poirier,29,8,0,0.07518896698050656,5.49,0.5,4.3,0.53,1.36,0.36,0.63,1.2,Welterweight,36.0,0.5384615384615383,0.3103448275862067,0.9239953330282515,256.0,36.666666666666664,10.073666666666666,0.26666666666666666,2.743666666666667,37,0.7837837837837838,7.556756756756757
Jordan Rinaldi,14,7,0,0.06013791274366793,1.56,0.35,2.32,0.59,1.45,0.35,0.2,1.2,Featherweight,37.0,0.5384615384615383,0.34482758620689663,0.9434270374121029,2160.0,20.0,5.2005,0.0,2.7225,21,0.6666666666666666,4.333333333333334
Nik Lentz,30,12,2,0.06013791274366793,3.44,0.47,3.25,0.5,3.3,0.32,0.43,1.2,Featherweight,40.0,0.3846153846153846,0.2758620689655172,0.7206153663245697,1481.0,18.181818181818183,5.086954545454546,0.13636363636363635,4.625090909090909,44,0.6818181818181818,8.936363636363637
Din Thomas,26,9,0,0.07518896698050656,1.85,0.37,2.6,0.59,1.38,0.52,0.76,1.2,Welterweight,48.0,0.5218723584108196,0.3103448275862067,0.9074061529775328,,0.0,0.235,0.0,2.734,35,0.7428571428571429,7.148571428571429
Christian Wellisch,8,5,0,0.1939729478848959,3.12,0.27,3.04,0.56,1.22,0.42,0.45,1.2,Heavyweight,49.0,0.7307692307692308,0.48275862068965525,1.407500799343782,,0.0,0.4620000000000001,0.0,2.5279999999999996,13,0.6153846153846154,2.723076923076923
Erin Blanchfield,12,1,0,0.030068956371833978,5.58,0.52,3.32,0.62,2.86,0.36,0.83,1.2,Flyweight,25.0,0.3076923076923075,0.1379310344827586,0.4756922985469001,102.0,0.0,1.094,0.375,4.29075,13,0.9230769230769231,2.7846153846153845
Luis Pena,9,3,0,0.07518896698050656,3.66,0.46,3.12,0.51,1.17,0.33,0.48,1.2,Welterweight,31.0,0.6538461538461537,0.5172413793103448,1.246276500137005,1397.0,12.5,3.7405,0.25,2.5300000000000002,12,0.75,2.5500000000000003
JunYong Park,17,5,0,0.12027582548733588,4.94,0.51,3.66,0.53,2.1,0.5,0.69,1.2,Light Heavyweight,33.0,0.5769230769230766,0.34482758620689663,1.0420264886173092,123.0,14.285714285714285,4.438928571428571,0.42857142857142855,3.551142857142857,22,0.7727272727272727,4.554545454545455
Allen Crowder,10,4,0,0.21051584670468107,2.95,0.51,2.95,0.56,1.85,0.33,1.0,1.2,Heavyweight,35.0,0.6923076923076921,0.5172413793103448,1.4200649183227179,2062.0,66.66666666666666,17.147666666666666,0.0,3.1995000000000005,14,0.7142857142857143,2.942857142857143
Matt Hughes,45,9,0,0.09773239623392123,2.14,0.53,1.36,0.53,2.95,0.5,0.35,1.2,Middleweight,51.0,0.5769230769230766,0.3103448275862067,0.9850003007432045,4890.0,75.0,19.2665,0.25,4.322500000000001,54,0.8333333333333334,10.966666666666667
Mike Guymon,15,6,1,0.09773239623392123,2.75,0.65,0.79,0.66,1.87,0.37,0.54,1.2,Middleweight,50.0,0.6153846153846154,0.41379310344827575,1.1269101150668124,5135.0,0.0,0.798,0.3333333333333333,3.2628333333333335,22,0.6818181818181818,4.536363636363637
Dylan Lockard,6,2,0,0.06013791274366793,1.31,0.53,3.31,0.52,2.31,0.4,0.28,1.2,Featherweight,32.0,0.5384615384615383,0.3103448275862067,0.9089442787914129,,0.0,0.014999999999999958,0.0,3.598,8,0.75,1.75
Dan Christison,20,7,0,0.24058480307651503,4.23,0.51,3.88,0.54,0.0,0.0,0.37,1.1,Heavyweight,52.0,0.7320261437908496,0.6896551724137929,1.6622661192811576,,0.0,0.6585000000000002,0.0,1.137,27,0.7407407407407407,5.548148148148148
Darren Elkins,28,11,0,0.06013791274366793,3.44,0.38,3.27,0.52,2.85,0.35,0.56,1.1,Featherweight,40.0,0.5,0.34482758620689663,0.9049654989505646,116.0,20.689655172413794,5.695913793103449,0.10344827586206896,4.084362068965517,39,0.717948717948718,7.943589743589745
Alvaro Herrera Mendoza,9,6,0,0.07518896698050656,1.89,0.38,3.4,0.55,0.0,0.0,0.33,1.1,Welterweight,34.0,0.6153846153846154,0.41379310344827575,1.1043666858133978,,0.0,0.121,0.0,1.133,15,0.6,3.12
Justin Jaynes,16,8,0,0.06013791274366793,3.34,0.44,5.33,0.62,0.75,0.4,0.2,1.1,Featherweight,35.0,0.3846153846153846,0.24137931034482762,0.6861326077038801,1327.0,25.0,6.4665,0.0,1.9300000000000002,24,0.6666666666666666,4.9333333333333345
Steven Koslow,6,1,0,0.030068956371833978,0.77,0.37,3.73,0.4,5.28,0.55,0.0,1.1,Flyweight,28.0,0.4230769230769229,0.24137931034482762,0.6945251897935845,795.0,100.0,24.767,0.0,6.4625,7,0.8571428571428571,1.5714285714285716
Jordan Leavitt,11,3,0,0.07518896698050656,2.55,0.61,1.84,0.57,2.19,0.25,0.3,1.1,Welterweight,29.0,0.5,0.3103448275862067,0.8855337945667132,452.0,14.285714285714285,4.140428571428571,0.42857142857142855,3.464642857142857,14,0.7857142857142857,2.9571428571428573
Rubens Xavier,5,3,0,0.1729213632144278,0.77,0.42,1.82,0.21,2.1,0.4,0.25,1.1,Heavyweight,44.17465753424658,0.7320261437908496,0.5172413793103448,1.422188886315622,,0.0,0.03500000000000003,0.0,3.285,8,0.625,1.725
Mike Santiago,19,12,0,0.06013791274366793,3.44,0.49,3.58,0.36,2.66,0.5,0.53,1.1,Featherweight,35.0,0.4230769230769229,0.34482758620689663,0.8280424220274875,2440.0,33.33333333333333,8.808333333333332,0.3333333333333333,3.971333333333334,31,0.6129032258064516,6.322580645161291
James McSweeney,15,15,0,0.18797241745126642,3.94,0.55,4.33,0.42,0.52,0.33,1.0,1.1,Heavyweight,44.0,0.7307692307692308,0.5517241379310344,1.4704657861515316,5233.0,100.0,25.5085,0.0,1.7695,30,0.5,6.1
Dricus Du Plessis,20,2,0,0.12027582548733588,6.95,0.55,3.79,0.53,2.72,0.5,0.4,1.1,Light Heavyweight,31.0,0.6923076923076921,0.4482758620689653,1.260859379863993,179.0,37.5,10.7335,0.25,3.9975000000000005,22,0.9090909090909091,4.581818181818182
Gabriel Gonzaga,17,11,0,0.20600716085399814,2.12,0.45,2.94,0.57,2.8,0.39,0.66,1.1,Heavyweight,45.0,0.6923076923076921,0.48275862068965525,1.3810734738513455,3230.0,50.0,12.7645,0.16666666666666666,4.066166666666667,28,0.6071428571428571,5.7214285714285715
John Maguire,24,9,0,0.07518896698050656,1.41,0.41,2.44,0.65,2.8,0.46,0.77,1.1,Welterweight,41.0,0.4230769230769229,0.3103448275862067,0.8086107176436361,4260.0,0.0,0.16600000000000004,0.2,4.095999999999999,33,0.7272727272727273,6.745454545454546
Anthony Perosh,15,10,0,0.15037793396101312,2.27,0.43,3.77,0.53,2.03,0.22,0.33,1.1,Light Heavyweight,52.0,0.6538461538461537,0.5172413793103448,1.3214654671175117,3378.0,55.55555555555556,14.05638888888889,0.3333333333333333,3.279333333333333,25,0.6,5.12
Dennis Bermudez,17,9,0,0.07518896698050656,4.42,0.46,3.07,0.59,3.89,0.4,0.82,1.1,Welterweight,38.0,0.3076923076923075,0.20689655172413768,0.5897778263969518,2216.0,17.647058823529413,5.236764705882353,0.23529411764705882,5.190823529411764,26,0.6538461538461539,5.330769230769231
Cody Brundage,10,5,0,0.12027582548733588,1.8,0.55,2.51,0.43,2.69,0.52,0.73,1.1,Light Heavyweight,30.0,0.5384615384615383,0.41379310344827575,1.0725304673971499,305.0,22.22222222222222,5.803555555555556,0.4444444444444444,4.0521111111111106,15,0.6666666666666666,3.1333333333333333
Rich Clementi,45,23,1,0.07518896698050656,1.43,0.37,2.29,0.6,1.72,0.42,0.25,1.1,Welterweight,48.0,0.5384615384615383,0.3103448275862067,0.9239953330282515,,0.0,0.178,0.0,2.908,69,0.6521739130434783,13.930434782608696
Gabriel Benitez,23,11,0,0.07518896698050656,4.79,0.41,4.05,0.65,0.27,0.5,0.58,1.1,Welterweight,36.0,0.5,0.2758620689655172,0.8510510359460237,291.0,33.33333333333333,9.102833333333333,0.2,1.5530000000000002,34,0.6764705882352942,6.93529411764706
Daniel Straus,24,7,0,0.06013791274366793,4.76,0.43,2.99,0.57,0.84,0.15,0.81,1.1,Featherweight,35.8830242510699,0.5,0.24137931034482762,0.8015172230884955,,0.0,0.9129999999999999,0.0,2.0435,31,0.7741935483870968,6.35483870967742
Makwan Amirkhani,17,9,0,0.06013791274366793,1.33,0.44,2.98,0.46,3.96,0.43,0.35,1.1,Featherweight,36.0,0.5384615384615383,0.34482758620689663,0.9434270374121029,697.0,28.57142857142857,7.185357142857142,0.35714285714285715,5.248785714285714,26,0.6538461538461539,5.330769230769231
Georges St-Pierre,26,2,0,0.12027582548733588,3.78,0.53,1.4,0.72,4.16,0.74,0.83,1.1,Light Heavyweight,43.0,0.6923076923076921,0.3793103448275862,1.191893862622614,2657.0,0.0,0.9490000000000001,0.14285714285714285,5.489714285714286,28,0.9285714285714286,5.7857142857142865
Goran Reljic,15,8,0,0.15037793396101312,1.69,0.37,2.69,0.59,1.69,0.5,0.33,1.1,Light Heavyweight,40.0,0.8846153846153846,0.5172413793103448,1.5522346978867425,5205.0,0.0,0.1815,0.0,2.8979999999999997,23,0.6521739130434783,4.730434782608696
Pat Healy,34,23,0,0.07518896698050656,2.57,0.36,2.57,0.5,3.08,0.37,0.55,1.1,Welterweight,41.0,0.5384615384615383,0.41379310344827575,1.0274436088903207,3864.0,0.0,0.4039999999999999,0.0,4.2905,57,0.5964912280701754,11.519298245614035
Loopy Godinez,12,3,0,0.01501790213499534,4.31,0.49,3.76,0.62,3.39,0.46,0.86,1.1,Strawweight,31.0,0.11538461538461542,0.0689655172413791,0.19936803476098985,193.0,0.0,0.7045,0.16666666666666666,4.6866666666666665,15,0.8,3.16
Youssef Zalal,10,5,1,0.045086858506829315,2.75,0.48,1.75,0.64,2.14,0.31,0.6,1.1,Featherweight,28.0,0.5384615384615383,0.34482758620689663,0.9283759831752643,102.0,0.0,0.617,0.375,3.4402500000000003,16,0.625,3.325
John Moraga,19,7,0,0.030068956371833978,2.57,0.43,2.55,0.56,0.62,0.23,0.44,1.1,Flyweight,40.0,0.3076923076923075,0.20689655172413768,0.5446578157882791,2363.0,21.428571428571427,5.7871428571428565,0.2857142857142857,1.8699285714285716,26,0.7307692307692307,5.346153846153847
Gesias Cavalcante,21,10,1,0.07518896698050656,1.98,0.35,3.11,0.51,1.25,0.36,0.66,1.1,Welterweight,41.0,0.5,0.2758620689655172,0.8510510359460237,,0.0,0.175,0.0,2.47,32,0.65625,6.53125
Julius Anglickas,5,1,0,0.15037793396101312,4.62,0.78,1.86,0.5,4.47,0.5,0.6,1.1,Light Heavyweight,33.0,0.6674641148325355,0.5172413793103448,1.3350834281038935,,0.0,1.1069999999999998,0.0,5.705,6,0.8333333333333334,1.366666666666667
Tom Breese,12,3,0,0.12027582548733588,3.34,0.5,2.81,0.6,0.0,0.0,0.7,1.1,Light Heavyweight,33.0,0.5769230769230766,0.5172413793103448,1.2144402817207571,1484.0,50.0,13.1035,0.0,1.1700000000000002,15,0.8,3.16
Makoto Takimoto,6,5,0,0.15037793396101312,1.37,0.39,1.71,0.55,1.48,0.5,0.25,1.1,Light Heavyweight,45.0,0.6674641148325355,0.24137931034482762,1.0592213591383763,,0.0,0.2465,0.0,2.6799999999999997,11,0.5454545454545454,2.309090909090909
Nate Landwehr,17,5,0,0.06013791274366793,6.14,0.46,5.58,0.55,1.07,0.41,0.86,1.1,Featherweight,36.0,0.5384615384615383,0.3103448275862067,0.9089442787914129,67.0,33.33333333333333,9.205833333333333,0.2222222222222222,2.3730555555555553,22,0.7727272727272727,4.554545454545455
Frank Shamrock,23,10,2,0.12027582548733588,4.75,0.53,4.66,0.57,0.35,0.5,0.37,1.1,Light Heavyweight,52.0,0.6674641148325355,0.34482758620689663,1.132567526526768,,0.0,0.68,0.0,1.562,35,0.6571428571428571,7.131428571428572
Gegard Mousasi,42,6,2,0.12027582548733588,3.75,0.5,1.21,0.68,1.59,0.6,0.59,1.1,Light Heavyweight,39.0,0.6923076923076921,0.48275862068965525,1.295342138484683,2867.0,50.0,13.458,0.16666666666666666,2.880666666666667,50,0.84,10.168
Semmy Schilt,26,14,1,0.24058480307651503,1.2,0.5,1.31,0.53,0.0,0.0,0.47,1.1,Heavyweight,51.0,0.7320261437908496,0.7586206896551724,1.731231636522537,,0.0,0.28300000000000003,0.0,1.147,41,0.6341463414634146,8.326829268292684
Joe Ellenberger,15,2,0,0.07518896698050656,1.62,0.47,3.45,0.48,3.17,0.4,0.0,1.1,Welterweight,39.0,0.5384615384615383,0.3103448275862067,0.9239953330282515,3714.0,50.0,12.5535,0.0,4.33,17,0.8823529411764706,3.5764705882352943
Trenell Young,11,9,0,0.06013791274366793,1.43,0.22,5.13,0.5,1.13,0.2,0.0,1.1,Featherweight,48.0,0.4423076923076923,0.20689655172413768,0.7093421567754978,,0.0,-0.293,0.0,2.26,20,0.55,4.11
Bea Malecki,4,1,0,0.045086858506829315,6.84,0.46,6.96,0.62,0.0,0.0,0.78,1.1,Featherweight,33.0,0.6153846153846154,0.3103448275862067,0.9708163014776514,1271.0,33.33333333333333,9.184333333333331,0.3333333333333333,1.2613333333333334,5,0.8,1.1600000000000001
Louis Gaudinot,8,4,0,0.030068956371833978,2.34,0.37,6.42,0.48,0.57,0.4,0.31,1.1,Flyweight,40.0,0.1923076923076925,0.10344827586206903,0.3258249245415955,3693.0,25.0,6.018,0.25,1.8235000000000001,12,0.6666666666666666,2.5333333333333337
Ramsey Nijem,9,6,0,0.07518896698050656,3.05,0.44,1.62,0.62,5.32,0.62,0.55,1.1,Welterweight,36.0,0.6538461538461537,0.3793103448275862,1.1083454656542466,3490.0,50.0,13.2005,0.1,6.593,15,0.6,3.12
Claudio Silva,14,4,0,0.09773239623392123,2.48,0.42,3.0,0.46,2.85,0.26,0.44,1.1,Middleweight,42.0,0.5,0.3793103448275862,0.9770427410615075,935.0,0.0,0.32299999999999995,0.375,4.12675,18,0.7777777777777778,3.7555555555555555
Marcos Galvao,18,8,1,0.045086858506829315,1.97,0.32,3.86,0.61,2.27,0.28,0.88,1.1,Featherweight,43.0,0.4423076923076923,0.24137931034482762,0.7287738611593493,,0.0,0.06900000000000006,0.0,3.5,27,0.6666666666666666,5.533333333333334
Joey Villasenor,29,10,0,0.12027582548733588,2.05,0.38,3.26,0.52,0.71,0.4,0.53,1.1,Light Heavyweight,49.0,0.6674641148325355,0.41379310344827575,1.2015330437681473,,0.0,0.17750000000000005,0.0,1.923,39,0.7435897435897436,7.94871794871795
Taila Santos,19,3,0,0.030068956371833978,3.39,0.48,2.64,0.58,2.0,0.76,0.86,1.1,Flyweight,31.0,0.3846153846153846,0.20689655172413768,0.6215808927113562,536.0,0.0,0.6345,0.14285714285714285,3.3357142857142854,22,0.8636363636363636,4.572727272727273
Matt Schnell,16,7,0,0.030068956371833978,4.24,0.39,4.46,0.55,0.63,0.44,0.46,1.1,Flyweight,35.0,0.4615384615384617,0.2758620689655172,0.7674694868758128,158.0,35.714285714285715,9.480071428571428,0.35714285714285715,1.9312857142857143,23,0.6956521739130435,4.739130434782609
Anthony Pettis,24,10,0,0.07518896698050656,3.05,0.47,3.44,0.54,0.61,0.5,0.6,1.1,Welterweight,38.0,0.5384615384615383,0.34482758620689663,0.9584780916489415,1516.0,20.0,5.4215,0.25,1.9075,34,0.7058823529411765,6.941176470588236
Darrill Schoonover,14,8,0,0.1729213632144278,1.2,0.33,4.35,0.38,0.0,0.0,0.5,1.1,Heavyweight,39.0,0.7320261437908496,0.48275862068965525,1.3877061276949325,,0.0,-0.22949999999999998,0.0,1.1500000000000001,22,0.6363636363636364,4.527272727272727
Jeff Hougland,10,6,0,0.045086858506829315,1.86,0.48,3.46,0.47,0.86,0.18,0.0,1.1,Featherweight,46.0,0.3846153846153846,0.24137931034482762,0.6710815534670416,4477.0,0.0,0.11250000000000004,0.0,1.987,16,0.625,3.325
Jeremy Horn,91,22,5,0.12027582548733588,1.19,0.39,1.99,0.55,1.83,0.38,0.29,1.1,Light Heavyweight,49.0,0.6153846153846154,0.4482758620689653,1.1839363029409165,,0.0,0.15950000000000003,0.0,3.016,118,0.7711864406779662,23.754237288135595
Thales Leites,28,9,0,0.12027582548733588,2.13,0.4,2.99,0.52,2.1,0.27,0.3,1.1,Light Heavyweight,43.0,0.7692307692307692,0.4482758620689653,1.3377824567870702,2335.0,23.076923076923077,6.011230769230769,0.15384615384615385,3.3089615384615385,37,0.7567567567567568,7.551351351351352
Dean Lister,13,7,0,0.12027582548733588,1.26,0.35,1.89,0.61,1.58,0.15,0.5,1.1,Light Heavyweight,48.0,0.6538461538461537,0.4482758620689653,1.2223978414024548,,0.0,0.19300000000000006,0.0,2.7525000000000004,20,0.65,4.13
Kurt Holobaugh,21,7,0,0.07518896698050656,4.89,0.44,4.44,0.48,0.87,0.36,0.5,1.1,Welterweight,38.0,0.4615384615384617,0.3793103448275862,0.9160377733465545,207.0,14.285714285714285,4.287928571428571,0.2857142857142857,2.145428571428572,28,0.75,5.750000000000001
Chris Wade,12,3,0,0.07518896698050656,1.7,0.53,1.75,0.51,2.6,0.51,0.55,1.1,Welterweight,37.0,0.4615384615384617,0.34482758620689663,0.8815550147258648,2762.0,0.0,0.34500000000000003,0.2857142857142857,3.9029285714285717,15,0.8,3.16
Dylan Potter,10,6,0,0.1804468903328471,3.1,0.48,5.78,0.46,0.0,0.0,0.33,1.1,Heavyweight,30.0,0.7307692307692308,0.48275862068965525,1.3939747417917332,,0.0,0.07299999999999995,0.0,1.133,16,0.625,3.325
Tatsuya Kawajiri,36,11,2,0.06013791274366793,2.04,0.44,2.01,0.5,3.63,0.48,0.63,1.1,Featherweight,46.0,0.4230769230769229,0.24137931034482762,0.7245941461654184,3112.0,0.0,0.3715,0.16666666666666666,4.906666666666667,49,0.7346938775510204,9.946938775510205
Trevor Prangley,34,11,2,0.12027582548733588,2.59,0.6,2.02,0.48,3.38,0.55,0.74,1.0,Light Heavyweight,52.0,0.6538461538461537,0.4482758620689653,1.2223978414024548,,0.0,0.5365,0.0,4.5365,47,0.723404255319149,9.54468085106383
Karolina Wojcik,9,2,0,0.01501790213499534,2.67,0.65,0.87,0.62,2.0,0.66,1.0,1.0,Strawweight,30.0,0.21923076923076928,0.0689655172413791,0.3032141886071437,,0.0,0.76,0.0,3.1990000000000003,11,0.8181818181818182,2.3636363636363638
Pat Miletich,29,7,2,0.09773239623392123,1.79,0.45,1.66,0.63,1.96,1.0,0.54,1.0,Middleweight,56.0,0.5968489341983318,0.34482758620689663,1.0394089166391498,,0.0,0.383,0.0,3.1639999999999997,38,0.7631578947368421,7.752631578947369
Steve Erceg,11,1,0,0.030068956371833978,4.27,0.48,3.57,0.49,2.0,0.33,0.77,1.0,Flyweight,29.0,0.3846153846153846,0.2758620689655172,0.6905464099527358,179.0,40.0,10.7015,0.0,3.1265,12,0.9166666666666666,2.583333333333334
Evan Dunham,18,9,1,0.07518896698050656,5.33,0.39,3.54,0.61,1.82,0.33,0.79,1.0,Welterweight,43.0,0.4615384615384617,0.34482758620689663,0.8815550147258648,1712.0,23.52941176470588,6.85335294117647,0.11764705882352941,2.9779117647058824,28,0.6428571428571429,5.7285714285714295
Josh Stansbury,4,8,0,0.15037793396101312,3.22,0.54,3.54,0.54,0.0,0.0,0.87,1.0,Light Heavyweight,40.0,0.6153846153846154,0.48275862068965525,1.2485211700352838,2789.0,33.33333333333333,8.796333333333331,0.0,1.087,12,0.3333333333333333,2.4666666666666672
Ed Herman,27,16,0,0.15037793396101312,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0,Light Heavyweight,44.0,0.7307692307692308,0.4482758620689653,1.3294230267992093,669.0,37.5,9.805,0.125,3.12075,43,0.627906976744186,8.725581395348836
Ali AlQaisi,8,5,0,0.045086858506829315,2.43,0.42,1.97,0.56,3.5,0.29,0.6,1.0,Featherweight,34.0,0.3846153846153846,0.20689655172413768,0.6365987948463516,1586.0,0.0,0.48,0.0,4.6035,13,0.6153846153846154,2.723076923076923
Elaina Maxwell,7,4,0,0.06013791274366793,2.07,0.6,2.4,0.53,0.0,0.0,0.5,1.0,Featherweight,46.0,0.4423076923076923,0.2758620689655172,0.7783076740168774,,0.0,0.357,0.0,1.05,11,0.6363636363636364,2.3272727272727276
Mando Gutierrez,7,2,0,0.045086858506829315,0.8,0.75,1.33,0.5,1.0,1.0,0.4,1.0,Featherweight,27.0,0.4615384615384617,0.20689655172413768,0.7135218717694287,,0.0,0.22550000000000003,0.0,2.19,9,0.7777777777777778,1.9555555555555557
Claudia Leite,8,3,0,0.045086858506829315,1.27,0.47,1.73,0.57,1.0,0.25,0.0,1.0,Featherweight,28.0,0.23076923076923084,0.10344827586206903,0.37930436513812915,,0.0,0.2375,0.0,2.0375,11,0.7272727272727273,2.3454545454545457
Ray Borg,13,5,0,0.045086858506829315,1.52,0.52,1.93,0.48,3.89,0.5,0.46,1.0,Featherweight,31.0,0.1923076923076925,0.1379310344827586,0.37532558529728044,1736.0,0.0,0.26649999999999996,0.25,5.0735,18,0.7222222222222222,3.7444444444444445
Chad Hanekom,9,3,0,0.12027582548733588,0.73,0.47,1.47,0.33,0.0,0.0,0.71,1.0,Light Heavyweight,34.0,0.6153846153846154,0.5517241379310344,1.2873845788029856,,0.0,0.10549999999999995,0.0,1.071,12,0.75,2.5500000000000003
Zach Skinner,10,11,0,0.06013791274366793,0.53,0.5,2.4,0.32,5.0,0.27,1.0,1.0,Featherweight,35.8830242510699,0.4423076923076923,0.20689655172413768,0.7093421567754978,,0.0,-0.07949999999999996,0.0,6.140499999999999,21,0.47619047619047616,4.295238095238095
Jay Silva,10,11,1,0.12027582548733588,1.13,0.34,3.07,0.4,0.0,0.0,0.38,1.0,Light Heavyweight,41.277864992150704,0.6674641148325355,0.48275862068965525,1.2704985610095267,,0.0,-0.04999999999999999,0.0,1.038,22,0.45454545454545453,4.490909090909091
Tim Elliott,20,13,1,0.030068956371833978,3.41,0.44,2.67,0.56,3.73,0.47,0.59,1.0,Flyweight,38.0,0.3076923076923075,0.24137931034482762,0.579140574408969,431.0,0.0,0.624,0.35,4.947000000000001,34,0.5882352941176471,6.91764705882353
Jason Guida,19,28,0,0.1639039915130619,1.87,0.4,3.33,0.52,1.0,0.14,0.5,1.0,Heavyweight,44.17465753424658,0.7320261437908496,0.34482758620689663,1.2407577215108083,,0.0,0.12600000000000006,0.0,2.0709999999999997,47,0.40425531914893614,9.480851063829787
Carlos Condit,32,14,0,0.09773239623392123,3.66,0.39,2.67,0.55,0.59,0.46,0.38,1.0,Middleweight,40.0,0.6538461538461537,0.48275862068965525,1.2343371707697304,1313.0,23.52941176470588,6.55735294117647,0.17647058823529413,1.7411176470588237,46,0.6956521739130435,9.339130434782609
Gunnar Nelson,19,5,1,0.09773239623392123,1.84,0.61,3.0,0.49,1.9,0.59,0.66,1.0,Middleweight,36.0,0.5384615384615383,0.3793103448275862,1.0155042795230458,697.0,6.666666666666667,1.872166666666667,0.5333333333333333,3.1878333333333333,25,0.76,5.152
Pingyuan Liu,13,7,0,0.045086858506829315,2.36,0.33,2.99,0.54,0.25,0.2,0.56,1.0,Featherweight,31.0,0.5384615384615383,0.20689655172413768,0.7904449486925054,,0.0,0.28849999999999987,0.0,1.336,20,0.65,4.13
Mohammad Yahya,12,4,0,0.07518896698050656,2.87,0.46,4.07,0.37,1.0,1.0,0.42,1.0,Welterweight,30.0,0.5769230769230766,0.3103448275862067,0.9624568714897899,193.0,50.0,12.7545,0.0,2.192,16,0.75,3.35
Yusup Saadulaev,16,4,1,0.045086858506829315,0.57,0.45,0.96,0.66,5.73,0.6,0.0,1.0,Featherweight,35.8830242510699,0.4423076923076923,0.20689655172413768,0.6942911025386593,,0.0,0.18750000000000003,0.0,6.82,21,0.7619047619047619,4.352380952380953
Enrique Marin,10,4,0,0.09773239623392123,1.43,0.33,3.0,0.5,2.5,0.38,0.6,1.0,Middleweight,39.515151515151516,0.5968489341983318,0.34482758620689663,1.0394089166391498,3140.0,0.0,0.04850000000000004,0.0,3.617,14,0.7142857142857143,2.942857142857143
